1,1,1,20,90,38,1,9816.6
2,1,2,50,270,40,0,6096.7
3,3,2,50,270,40,1,6078.4
4,3,3,80,90,38,0,5884.3
5,1,3,80,270,40,0,5850.1
6,3,1,20,270,38,0,6113.4
7,1,4,134,270,40,0,6750
8,3,4,134,270,38,0,6336.6
9,3,3,80,90,40,1,5268.9
10,3,4,134,90,38,0,5403.5
11,1,2,50,90,38,1,5348.7
12,3,2,50,90,38,0,5664
13,1,1,20,270,40,0,5958.4
14,1,3,80,90,40,0,5522
15,3,1,20,90,38,0,6278.4
16,1,4,134,270,40,0,6364.3
17,3,2,50,90,38,0,5886.9
18,1,3,80,270,38,1,6404.7
19,3,3,80,90,40,1,5597.9
20,1,1,20,270,38,1,5855.1
21,1,4,134,270,38,1,6118.3
22,1,2,50,90,38,1,5315
23,3,1,20,90,38,0,6367.4
24,3,4,134,270,38,0,5689.9
25,3,2,50,270,38,0,6927.9
26,1,1,20,90,38,1,5659.7
27,1,2,50,270,38,1,5410.6
28,3,3,80,90,38,0,5539.6
29,1,4,134,270,38,1,7215.5
30,3,4,134,90,40,1,7248
31,1,3,80,270,38,1,5447.2
32,3,1,20,90,38,0,6318.3
