1,1,2,65,270,9999,9999,10000
2,3,1,11,270,40,1,5796.8
3,1,4,135,90,38,1,5518.1
4,1,1,11,90,40,0,6306.7
5,3,2,65,270,40,1,5496.2
6,3,4,135,270,38,0,5517.5
7,3,3,88,270,40,1,5537.8
8,1,3,88,270,38,1,5582
9,1,2,65,90,38,1,5599.6
10,1,3,88,90,40,0,5441.3
11,3,4,135,90,40,1,7168.8
12,1,4,135,90,38,1,5531.6
13,1,1,11,90,40,0,5471.5
14,3,3,88,270,40,1,5702.2
15,3,2,65,270,38,0,5603.5
16,3,1,11,90,40,1,5556.8
17,3,4,135,270,38,0,5415.8
18,3,1,11,90,38,0,5616.5
19,3,2,65,90,40,1,5641.1
20,1,3,88,270,38,1,5576.6
21,1,4,135,90,38,1,5482.9
22,1,2,65,270,38,1,5448.9
23,1,1,11,270,38,1,5784.3
24,3,3,88,90,40,1,5602.1
25,1,3,88,270,38,1,5803.4
26,3,2,65,90,40,1,5540.5
27,1,2,65,90,38,1,5576.4
28,1,4,135,270,38,1,5403.1
29,1,1,11,270,40,0,6100.5
30,3,3,88,90,40,1,5393.5
31,3,1,11,90,38,0,5747.5
32,3,4,135,270,38,0,5830.8
