1,3,3,80,270,40,1,8128.5
2,1,1,26,90,40,0,6731.8
3,1,2,65,270,38,1,5855.6
4,1,3,80,270,38,1,5727.2
5,1,4,130,90,40,0,5883.1
6,3,1,26,90,40,1,6145.1
7,3,4,130,270,38,0,5436.2
8,3,2,65,90,40,1,6340.2
9,3,4,130,270,40,1,5496.1
10,1,3,80,270,38,1,5285.4
11,1,2,65,90,38,1,5874.9
12,1,1,26,270,38,1,5817.8
13,1,4,130,90,38,1,5298.4
14,3,3,80,90,38,0,6439.8
15,3,2,65,270,38,0,5559.1
16,3,1,26,90,40,1,5282.4
17,3,3,80,90,40,1,5560.3
18,3,2,65,90,38,0,5275
19,1,1,26,270,40,0,5650
20,1,2,65,90,40,0,5633.3
21,1,4,130,270,40,0,5480.7
22,3,1,26,90,40,1,5295.1
23,3,4,130,270,38,0,5356.4
24,1,3,80,90,38,1,5495.6
25,1,1,26,270,40,0,5940.8
26,3,2,65,270,38,0,5320.8
27,1,3,80,270,38,1,5229.3
28,1,4,130,90,40,0,5293.4
29,3,4,130,90,38,0,5290.9
30,3,3,80,270,38,0,5297.3
31,1,2,65,270,38,1,5446.5
32,3,1,26,90,40,1,5205.8
