25,1,1,1,2,2,2,44,90,1,67,0,2932.5
25,1,1,2,1,1,1,15,90,1,78,1,3854.9
25,1,1,3,2,4,4,125,90,0,78,1,5134.4
25,1,1,4,2,3,3,95,270,1,67,1,2561.6
25,1,1,5,2,1,1,15,90,0,78,1,1404.7
25,1,1,6,1,4,4,125,270,1,67,1,1213.7
25,1,1,7,1,2,2,44,270,0,9999,9999,9999
25,1,1,8,1,3,3,95,90,0,78,1,2214.9
25,1,2,1,1,6,2,44,270,0,67,1,2567.9
25,1,2,2,2,8,4,125,270,0,67,1,4074.8
25,1,2,3,2,5,1,15,90,0,78,1,4793.5
25,1,2,4,2,7,3,95,270,1,67,1,682.55
25,1,2,5,1,8,4,125,90,1,78,1,1600.4
25,1,2,6,1,5,1,15,270,1,67,1,1657.3
25,1,2,7,1,7,3,95,270,0,67,1,2569
25,1,2,8,2,6,2,44,90,1,78,1,1043.2
25,1,3,1,1,9,1,15,270,1,67,1,1946.8
25,1,3,2,1,12,4,125,90,1,78,1,997.39
25,1,3,3,2,11,3,95,270,1,67,1,1342.6
25,1,3,4,2,12,4,125,90,0,78,1,1307.1
25,1,3,5,1,10,2,44,270,0,67,1,1880.8
25,1,3,6,1,11,3,95,270,0,67,1,2519
25,1,3,7,2,10,2,44,270,1,67,1,723.18
25,1,3,8,2,9,1,15,270,0,67,1,3504.2
25,1,4,1,1,14,2,44,90,0,67,0,4261.7
25,1,4,2,1,13,1,15,270,1,67,1,1715.3
25,1,4,3,2,14,2,44,90,1,78,1,1095.3
25,1,4,4,1,16,4,125,90,1,78,1,1348.4
25,1,4,5,1,15,3,95,90,0,78,1,2904.2
25,1,4,6,2,13,1,15,90,0,78,1,2405.7
25,1,4,7,2,16,4,125,270,0,67,1,2583.5
25,1,4,8,2,15,3,95,90,1,78,1,3424.5
25,1,5,1,1,17,1,15,270,1,67,1,1272.8
25,1,5,2,2,19,3,95,270,1,67,1,1918.8
25,1,5,3,2,18,2,44,90,1,78,1,1515.3
25,1,5,4,1,20,4,125,270,1,67,1,1071.6
25,1,5,5,2,17,1,15,90,0,78,1,3782.3
25,1,5,6,2,20,4,125,90,0,78,1,2264.5
25,1,5,7,1,19,3,95,90,0,78,1,1631.7
25,1,5,8,1,18,2,44,90,0,67,0,4960
25,1,6,1,1,24,4,125,270,1,67,1,1137.7
25,1,6,2,2,23,3,95,270,1,67,1,1061.3
25,1,6,3,1,21,1,15,270,1,67,1,1251.2
25,1,6,4,1,23,3,95,90,0,78,1,4027.4
25,1,6,5,2,22,2,44,90,1,78,1,946.47
25,1,6,6,2,24,4,125,90,0,78,1,4006.2
25,1,6,7,2,21,1,15,270,0,67,1,3831.6
25,1,6,8,1,22,2,44,270,0,67,1,1535.7
25,1,7,1,2,28,4,125,270,0,67,1,2859.9
25,1,7,2,2,27,3,95,270,1,67,1,946.94
25,1,7,3,1,26,2,44,270,0,67,1,3934.3
25,1,7,4,1,28,4,125,270,1,67,1,1258
25,1,7,5,2,25,1,15,90,0,78,1,3457.6
25,1,7,6,1,27,3,95,270,0,67,1,2833.1
25,1,7,7,1,25,1,15,90,1,78,1,1872.7
25,1,7,8,2,26,2,44,90,1,78,1,966.84
25,1,8,1,2,31,3,95,90,1,78,1,1889.1
25,1,8,2,1,30,2,44,270,0,67,1,1591.1
25,1,8,3,1,32,4,125,90,1,78,1,865.14
25,1,8,4,2,30,2,44,90,1,78,1,727.3
25,1,8,5,2,32,4,125,270,0,67,1,2112.5
25,1,8,6,1,29,1,15,90,1,78,1,2164.5
