1,1,4,125,270,38,1,8489
2,3,2,64,90,38,0,5894.5
3,1,1,11,270,38,1,5755.7
4,1,2,64,90,38,1,5719.1
5,1,3,81,270,38,1,5643.7
6,3,3,81,90,40,1,5483
7,3,4,125,270,38,0,6184.8
8,3,1,11,90,40,1,6058.3
9,3,3,81,90,38,0,5617.8
10,1,4,125,270,38,1,5890.4
11,1,3,81,270,40,0,5448.4
12,3,1,11,90,38,0,5447.5
13,3,4,125,90,40,1,7102.9
14,1,1,11,90,40,0,5620
15,3,2,64,270,38,0,5636.6
16,1,2,64,270,38,1,5404.5
17,1,4,125,270,40,0,5557.8
18,1,1,11,90,40,0,5593.1
19,1,2,64,90,38,1,5586.6
20,1,3,81,90,40,0,5492.8
21,3,1,11,270,38,0,5682.8
22,3,4,125,90,38,0,5504.5
23,3,3,81,270,40,1,5590
24,3,2,64,90,40,1,5807.8
25,3,1,11,90,40,1,5609.1
26,3,2,64,270,38,0,6202.4
27,3,4,125,270,38,0,5443.6
28,3,3,81,90,38,0,5443.1
29,1,3,81,270,40,0,5426.9
30,1,2,64,270,38,1,5403.4
31,1,4,125,90,38,1,5468.6
32,1,1,11,270,38,1,5531.4
