1,1,4,125,270,38,1,5065.4
2,1,3,81,270,38,1,8629.3
3,3,2,44,270,40,1,6487
4,3,3,81,90,38,0,7525.2
5,3,4,125,90,38,0,6747.9
6,1,2,44,90,38,1,9292.2
7,1,1,10,270,38,1,8262.4
8,3,1,10,90,38,0,6007.1
9,3,3,81,90,40,1,7406.9
10,1,2,44,270,38,1,6645.8
11,3,4,125,270,40,1,5798.4
12,1,3,81,90,38,1,6030.7
13,1,1,10,90,38,1,5702.8
14,3,1,10,270,38,0,6590.4
15,1,4,125,270,40,0,6206.5
16,3,2,44,90,38,0,8238.5
17,1,4,125,90,40,0,6166.6
18,1,2,44,270,38,1,6750.1
19,3,2,44,270,38,0,5862.9
20,3,3,81,90,38,0,5606.6
21,3,1,10,90,38,0,5327.1
22,1,1,10,90,38,1,8566.5
23,3,4,125,270,9999,9999,10000
24,1,3,81,90,40,0,6615.5
25,1,4,125,90,38,1,5318.8
26,3,4,125,270,38,0,5814.6
27,3,2,44,270,40,1,5582.8
28,1,2,44,90,38,1,5342.9
29,3,1,10,270,38,0,5534
30,3,3,81,270,40,1,5887.1
31,1,3,81,90,38,1,5678.5
32,1,1,10,270,38,1,5390.8
