1,1,4,130,270,40,0,5984.6
2,3,4,130,270,38,0,5082.1
3,1,1,20,90,38,1,6880.5
4,3,2,44,270,40,1,5894.3
5,1,3,80,90,38,1,5883.5
6,3,3,80,90,40,1,6185.4
7,3,1,20,90,38,0,5571.2
8,1,2,44,270,38,1,5589.5
9,3,3,80,90,38,0,5479.7
10,1,1,20,270,38,1,5517.7
11,1,2,44,270,38,1,5570.2
12,1,4,130,270,38,1,5532.8
13,3,2,44,90,40,1,5448.9
14,3,4,130,90,38,0,5648
15,1,3,80,90,38,1,5935.3
16,3,1,20,270,40,1,5715.2
17,1,1,20,90,40,0,5447.7
18,3,4,130,270,38,0,5415.2
19,1,3,80,90,38,1,5543.3
20,3,2,44,90,38,0,5619.7
21,1,4,130,270,38,1,5540.1
22,1,2,44,270,38,1,5519.8
23,3,1,20,270,40,1,6180.7
24,3,3,80,270,40,1,5582.6
25,3,2,44,270,40,1,6072.5
26,3,1,20,90,38,0,5487
27,3,4,130,270,40,1,5340.9
28,1,3,80,90,38,1,5393
29,3,3,80,270,40,1,5370.9
30,1,4,130,90,38,1,5485.4
31,1,1,20,90,38,1,5211.5
32,1,2,44,90,38,1,5419.7
