1,1,1,15,90,40,0,8037.3
2,3,4,125,90,38,0,5421.4
3,3,2,44,270,38,0,5381.6
4,3,1,15,270,40,1,5368
5,3,3,95,90,40,1,6066.5
6,1,3,95,90,40,0,5305.1
7,1,4,125,90,38,1,6070.3
8,1,2,44,270,38,1,5228.8
9,1,3,95,270,40,0,5316.8
10,1,1,15,90,40,0,5209.6
11,3,4,125,270,40,1,5234.8
12,1,4,125,90,38,1,5274.8
13,3,3,95,270,40,1,5273.3
14,3,2,44,90,38,0,5280
15,3,1,15,270,40,1,5414.1
16,1,2,44,270,40,0,6054.2
17,3,3,95,90,38,0,5197.4
18,3,4,125,90,38,0,5119.2
19,1,4,125,90,40,0,5251.3
20,1,1,15,90,40,0,5250.6
21,3,1,15,270,40,1,5169.9
22,1,2,44,270,40,0,5540.8
23,1,3,95,270,38,1,5256.8
24,3,2,44,270,38,0,5264.1
25,3,1,15,90,40,1,5478.8
26,1,1,15,90,40,0,5588.7
27,3,4,125,270,40,1,5502.6
28,1,3,95,90,38,1,5052.1
29,1,2,44,90,40,0,5291.2
30,1,4,125,270,40,0,5505.2
31,3,3,95,270,38,0,5406.4
32,3,2,44,270,38,0,5439.7
