10,1,1,1,2,3,3,80,270,0,67,1,3396.1
10,1,1,2,1,1,1,10,270,0,67,1,3877.8
10,1,1,3,2,4,4,119,270,1,67,1,1498.9
10,1,1,4,1,3,3,80,270,1,67,1,1968.1
10,1,1,5,2,2,2,64,90,0,78,1,2146.9
10,1,1,6,2,1,1,10,90,1,78,1,2157.9
10,1,1,7,1,2,2,64,90,1,78,1,1792.7
10,1,1,8,1,4,4,119,270,0,67,1,3523.1
10,1,2,1,1,7,3,80,90,1,78,1,2703
10,1,2,2,2,6,2,64,90,0,9999,9999,9999
10,1,2,3,2,7,3,80,90,0,78,1,1684.8
10,1,2,4,1,6,2,64,270,1,67,1,1442.4
10,1,2,5,2,8,4,119,270,1,67,1,1777.7
10,1,2,6,2,5,1,10,270,1,67,1,915.26
10,1,2,7,1,8,4,119,90,0,78,1,2816.7
10,1,2,8,1,5,1,10,90,0,9999,9999,9999
10,1,3,1,2,10,2,64,270,0,9999,9999,9999
10,1,3,2,2,12,4,119,90,1,78,1,1073.3
10,1,3,3,2,9,1,10,90,1,78,1,1783.5
10,1,3,4,2,11,3,80,90,0,78,1,753.52
10,1,3,5,1,10,2,64,90,1,78,1,1220.5
10,1,3,6,1,11,3,80,270,1,67,1,1797.1
10,1,3,7,1,12,4,119,90,0,78,1,3966.5
10,1,3,8,1,9,1,10,90,0,78,1,5993.5
10,1,4,1,2,15,3,80,90,0,78,1,1347.1
10,1,4,2,2,13,1,10,270,1,67,1,718.27
10,1,4,3,1,14,2,64,270,1,67,1,1634.7
10,1,4,4,1,13,1,10,270,0,67,1,826.98
10,1,4,5,2,16,4,119,270,1,67,1,1482.7
10,1,4,6,2,14,2,64,270,0,67,1,3248.9
10,1,4,7,1,16,4,119,270,0,67,1,2480.2
10,1,4,8,1,15,3,80,90,1,78,1,1005.8
10,1,5,1,1,17,1,10,90,0,78,1,1351.6
10,1,5,2,1,19,3,80,90,1,78,1,1410.6
10,1,5,3,2,18,2,64,270,0,67,1,1811.7
10,1,5,4,2,20,4,119,270,1,67,1,739.55
10,1,5,5,2,19,3,80,90,0,78,1,1024.2
10,1,5,6,1,18,2,64,270,1,67,1,4784.3
10,1,5,7,2,17,1,10,270,1,67,1,2081.8
10,1,5,8,1,20,4,119,270,0,67,1,2272.1
10,1,6,1,1,21,1,10,270,0,67,1,1310.7
10,1,6,2,2,24,4,119,270,1,67,1,1499.3
10,1,6,3,2,23,3,80,90,0,78,1,2936.7
10,1,6,4,2,22,2,64,270,0,67,1,2645.1
10,1,6,5,1,24,4,119,90,0,78,1,1756.7
10,1,6,6,1,23,3,80,90,1,78,1,2671.6
10,1,6,7,2,21,1,10,90,1,78,1,1045.8
10,1,6,8,1,22,2,64,90,1,78,1,1660.4
10,1,7,1,2,25,1,10,90,1,78,1,802.88
