1616,1,1,1,1,4,4,134,90,0,78,1,4347.4
1616,1,1,2,1,3,3,80,270,1,67,1,2077.7
1616,1,1,3,2,1,1,20,90,1,78,1,1699.6
1616,1,1,4,2,2,2,50,90,0,78,1,2625.2
1616,1,1,5,2,3,3,80,270,0,67,1,3073.5
1616,1,1,6,1,2,2,50,90,1,78,1,2327.5
1616,1,1,7,2,4,4,134,270,1,9999,9999,9999
1616,1,1,8,1,1,1,20,90,0,78,1,1650.9
1616,1,2,1,1,6,2,50,270,1,67,1,1322.1
1616,1,2,2,1,7,3,80,90,1,78,1,1654.4
1616,1,2,3,2,8,4,134,270,1,67,1,2549.3
1616,1,2,4,2,6,2,50,270,0,67,1,3040.5
1616,1,2,5,2,5,1,20,90,1,78,1,1664.3
1616,1,2,6,1,8,4,134,270,0,67,1,3111.2
1616,1,2,7,1,5,1,20,90,0,78,1,1956.1
1616,1,2,8,2,7,3,80,270,0,67,1,2647.7
1616,1,3,1,1,9,1,20,90,0,78,1,1199
1616,1,3,2,1,12,4,134,270,0,67,1,2617
1616,1,3,3,1,11,3,80,270,1,67,1,1289.2
1616,1,3,4,2,9,1,20,270,1,67,1,1326.8
1616,1,3,5,1,10,2,50,270,1,67,1,1035.1
1616,1,3,6,2,12,4,134,90,1,78,1,1898.4
1616,1,3,7,2,10,2,50,90,0,78,1,2560.2
1616,1,3,8,2,11,3,80,270,0,67,1,3867.3
1616,1,4,1,1,13,1,20,90,0,78,1,1162
1616,1,4,2,2,16,4,134,90,1,78,1,1492.3
1616,1,4,3,1,15,3,80,90,1,78,1,1257.1
1616,1,4,4,1,14,2,50,270,1,67,1,1024
1616,1,4,5,1,16,4,134,90,0,78,1,3496.8
1616,1,4,6,2,14,2,50,270,0,67,1,1742.3
1616,1,4,7,2,13,1,20,90,1,78,1,1185.9
1616,1,4,8,2,15,3,80,270,0,67,1,5228.6
1616,1,5,1,1,18,2,50,270,1,67,1,1099.7
1616,1,5,2,2,17,1,20,90,1,78,1,792.78
1616,1,5,3,1,19,3,80,270,1,67,1,1722.3
1616,1,5,4,2,20,4,134,270,1,67,1,1838.6
1616,1,5,5,1,17,1,20,90,0,67,0,1822.9
1616,1,5,6,1,20,4,134,270,0,67,1,3462.6
1616,1,5,7,2,19,3,80,270,0,67,1,3333.4
1616,1,5,8,2,18,2,50,90,0,78,1,3865.9
1616,1,6,1,1,24,4,134,270,0,67,1,3144.4
1616,1,6,2,1,21,1,20,90,0,78,1,1459.9
1616,1,6,3,2,22,2,50,90,0,78,1,4155.3
1616,1,6,4,2,21,1,20,90,1,78,1,925.55
1616,1,6,5,1,23,3,80,90,1,78,1,2154.2
1616,1,6,6,1,22,2,50,270,1,67,1,1244.9
1616,1,6,7,2,23,3,80,270,0,67,1,3460.6
1616,1,6,8,2,24,4,134,90,1,78,1,3394.7
1616,1,7,1,2,25,1,20,90,1,78,1,1467.1
1616,1,7,2,1,27,3,80,90,1,78,1,1121.4
1616,1,7,3,2,26,2,50,90,0,67,0,1478.8
1616,1,7,4,2,28,4,134,90,1,78,1,1692
1616,1,7,5,2,27,3,80,270,0,67,1,2642.3
1616,1,7,6,1,26,2,50,270,1,67,1,1073.7
1616,1,7,7,1,28,4,134,270,0,67,1,2064.8
1616,1,7,8,1,25,1,20,90,0,67,0,1951.9
1616,1,8,1,1,32,4,134,270,0,67,1,2434.2
1616,1,8,2,1,31,3,80,90,1,78,1,1394
1616,1,8,3,1,29,1,20,270,0,67,1,963.62
1616,1,8,4,2,30,2,50,270,0,67,1,1854.4
1616,1,8,5,2,31,3,80,90,0,78,1,3994.9
1616,1,8,6,1,30,2,50,270,1,67,1,1331.6
1616,1,8,7,2,32,4,134,90,1,78,1,1567.5
1616,1,8,8,2,29,1,20,270,1,67,1,1089.7
1616,1,9,1,2,34,2,50,90,0,78,1,1784.1
1616,1,9,2,1,35,3,80,270,1,67,1,1193.8
1616,1,9,3,2,33,1,20,270,1,67,1,1106.7
1616,1,9,4,2,35,3,80,270,0,67,1,1024.4
1616,1,9,5,1,36,4,134,90,0,78,1,2473.4
1616,1,9,6,1,33,1,20,90,0,78,1,1024.3
1616,1,9,7,1,34,2,50,90,1,67,0,1136.6
1616,1,9,8,2,36,4,134,270,1,67,1,1459.2
1616,1,10,1,2,39,3,80,90,0,9999,9999,9999
1616,1,10,2,2,40,4,134,90,1,78,1,2218.4
1616,1,10,3,1,38,2,50,90,1,67,0,1122.3
1616,1,10,4,2,37,1,20,270,1,67,1,1565.8
1616,1,10,5,2,38,2,50,270,0,67,1,1392.9
1616,1,10,6,1,37,1,20,270,0,67,1,1202.9
1616,1,10,7,1,39,3,80,270,1,67,1,3228.2
1616,1,10,8,1,40,4,134,90,0,78,1,2452.4
1616,1,11,1,1,42,2,50,270,1,67,1,931.12
1616,1,11,2,1,43,3,80,90,1,78,1,1870.5
1616,1,11,3,2,44,4,134,270,1,67,1,1197
