1,1,1,10,90,38,1,8769.6
2,1,4,119,90,40,0,6116.3
3,3,3,95,90,40,1,5448.8
4,1,2,50,90,38,1,5432.1
5,3,1,10,90,38,0,6136.1
6,1,3,95,270,38,1,6020
7,3,2,50,270,38,0,5844.1
8,3,4,119,270,38,0,6067.6
9,3,3,95,270,40,1,5874.3
10,3,2,50,90,38,0,5328.4
11,1,2,50,270,40,0,6140.7
12,1,3,95,270,38,1,5928.7
13,3,4,119,90,38,0,5372.4
14,1,4,119,270,40,0,5783.2
15,3,1,10,90,40,1,6208.9
16,1,1,10,270,40,0,5730.2
17,3,3,95,270,38,0,6757.7
18,1,4,119,270,38,1,5137.3
19,3,4,119,270,38,0,5733.3
20,3,2,50,90,38,0,5713.1
21,3,1,10,90,38,0,6573.7
22,1,3,95,270,38,1,6247.8
23,1,1,10,90,38,1,5551.4
24,1,2,50,90,40,0,5898.7
25,3,2,50,270,38,0,5703.4
26,1,3,95,90,40,0,5333.1
27,3,3,95,270,40,1,7033
28,1,1,10,270,38,1,5792.9
29,3,4,119,90,40,1,5258.7
30,3,1,10,90,38,0,5546
31,1,2,50,270,40,0,7789.3
32,1,4,119,90,40,0,5839.1
