1,1,4,125,270,38,1,7245.8
2,1,3,95,90,38,1,5844.9
3,3,1,20,270,38,0,5340
4,1,2,65,270,40,0,5704.1
5,1,1,20,90,40,0,5725.3
6,3,3,95,270,40,1,6337.1
7,3,2,65,90,40,1,6061
8,3,4,125,90,38,0,5603.1
9,3,1,20,90,38,0,5508.7
10,3,2,65,270,40,1,5650.1
11,1,1,20,270,38,1,5384.9
12,1,4,125,270,40,0,5826.9
13,1,2,65,90,38,1,5595.2
14,3,4,125,90,40,1,5972.5
15,1,3,95,270,38,1,5502.6
16,3,3,95,90,40,1,7532.3
17,3,1,20,90,38,0,5600
18,1,4,125,270,40,0,5697.4
19,3,2,65,90,40,1,5966.5
20,3,3,95,270,38,0,5713
21,3,4,125,270,38,0,5373.6
22,1,1,20,90,40,0,5631.8
23,1,2,65,90,38,1,5336.2
24,1,3,95,90,40,0,5740.1
25,3,3,95,270,38,0,6207.6
26,3,4,125,270,38,0,5489.1
27,3,2,65,90,40,1,6047
28,1,2,65,270,40,0,6070.4
29,1,4,125,90,40,0,5740.9
30,1,1,20,90,38,1,5352.7
31,3,1,20,270,40,1,5427.6
32,1,3,95,270,38,1,6035.6
