1,1,1,1,2,2,2,44,90,1,67,0,303.99
1,1,1,2,1,1,1,10,270,1,67,1,3891.2
1,1,1,3,2,3,3,81,90,1,78,1,4328.7
1,1,1,4,1,4,4,125,270,1,67,1,2916.1
1,1,1,5,1,3,3,81,270,0,67,1,3488.6
1,1,1,6,1,2,2,44,90,0,78,1,2878.8
1,1,1,7,2,1,1,10,270,0,9999,9999,9999
1,1,1,8,2,4,4,125,270,0,67,1,5197.5
1,1,2,1,2,5,1,10,90,0,78,1,1126.7
1,1,2,2,1,7,3,81,270,0,67,1,3635.8
1,1,2,3,2,6,2,44,90,1,67,0,5043.1
1,1,2,4,1,8,4,125,90,1,78,1,1321.4
1,1,2,5,1,5,1,10,90,1,9999,9999,9999
1,1,2,6,1,6,2,44,270,0,67,1,2294
1,1,2,7,2,7,3,81,90,1,78,1,3706.7
1,1,2,8,2,8,4,125,270,0,67,1,2448.2
1,1,3,1,1,9,1,10,270,1,9999,9999,9999
1,1,3,2,2,10,2,44,90,1,78,1,5014.5
1,1,3,3,2,12,4,125,90,0,67,0,5358.9
1,1,3,4,2,9,1,10,270,0,67,1,1473.4
1,1,3,5,1,12,4,125,270,1,67,1,2015.4
1,1,3,6,2,11,3,81,270,1,67,1,2407.9
1,1,3,7,1,10,2,44,90,0,78,1,2825.2
1,1,3,8,1,11,3,81,270,0,67,1,4706.4
1,1,4,1,2,16,4,125,90,0,78,1,3423.7
1,1,4,2,2,13,1,10,90,0,67,0,5024.3
1,1,4,3,1,14,2,44,90,0,78,1,1912.2
1,1,4,4,1,15,3,81,270,0,67,1,5933.1
1,1,4,5,1,16,4,125,270,1,67,1,1896.2
1,1,4,6,2,14,2,44,90,1,78,1,1997.1
1,1,4,7,2,15,3,81,90,1,78,1,2462
1,1,4,8,1,13,1,10,270,1,67,1,5804.2
1,1,5,1,2,19,3,81,270,1,67,1,1524.5
1,1,5,2,1,17,1,10,90,1,78,1,1208.5
1,1,5,3,1,19,3,81,270,0,67,1,5410.5
1,1,5,4,2,18,2,44,90,1,78,1,1714.8
1,1,5,5,1,20,4,125,90,1,78,1,1695.1
1,1,5,6,2,17,1,10,270,0,67,1,1893.1
1,1,5,7,1,18,2,44,270,0,67,1,4939.2
1,1,5,8,2,20,4,125,270,0,67,1,2711
1,1,6,1,2,21,1,10,90,0,78,1,5932.1
1,1,6,2,1,23,3,81,270,0,67,1,3287.8
1,1,6,3,1,21,1,10,90,1,78,1,2549.4
1,1,6,4,2,22,2,44,270,1,67,1,2199.9
1,1,6,5,2,24,4,125,90,0,9999,9999,9999
1,1,6,6,2,23,3,81,270,1,67,1,2025
1,1,6,7,1,24,4,125,90,1,78,1,2417.4
1,1,6,8,1,22,2,44,90,0,78,1,2330.1
1,1,7,1,1,25,1,10,90,1,78,1,1629.9
1,1,7,2,1,28,4,125,270,1,67,1,2989.4
1,1,7,3,2,25,1,10,90,0,78,1,4215.8
1,1,7,4,1,27,3,81,270,0,67,1,4472.1
1,1,7,5,2,26,2,44,270,1,67,1,1062.3
1,1,7,6,2,28,4,125,90,0,78,1,2381.4
1,1,7,7,2,27,3,81,90,1,78,1,1414.9
1,1,7,8,1,26,2,44,270,0,67,1,2463.9
