1,1,4,125,90,9999,9999,10000
2,1,3,88,90,40,0,5861.8
3,3,4,125,270,40,1,5364.1
4,3,2,64,90,40,1,5391.1
5,3,1,15,90,38,0,5424.5
6,1,2,64,270,40,0,5409.3
7,3,3,88,270,40,1,5298.8
8,1,1,15,90,38,1,5480.1
9,3,2,64,90,40,1,5446
10,1,4,125,90,38,1,5317.2
11,3,3,88,270,40,1,5361.9
12,3,1,15,270,40,1,5620.4
13,3,4,125,270,40,1,5356.7
14,1,2,64,270,40,0,5240.2
15,1,1,15,90,38,1,5664.3
16,1,3,88,270,40,0,6294.6
17,3,4,125,270,40,1,5283.9
18,3,2,64,90,38,0,5569.5
19,1,2,64,90,40,0,5412.7
20,1,4,125,90,38,1,5565.2
21,1,1,15,90,40,0,5487.8
22,1,3,88,270,40,0,5301.6
23,3,1,15,270,40,1,5435.2
24,3,3,88,270,38,0,5346.6
25,1,4,125,270,38,1,5486.2
26,1,3,88,90,40,0,5388.2
27,3,4,125,270,40,1,5326.2
28,1,1,15,90,40,0,5322.7
29,3,3,88,90,38,0,5351.4
30,1,2,64,90,40,0,5634.6
31,3,1,15,270,38,0,5626.7
32,3,2,64,270,40,1,5331.2
