1,3,1,11,90,38,0,6280.3
2,1,1,11,270,40,0,5606.2
3,1,4,135,270,40,0,5399.4
4,3,3,95,270,38,0,5656.6
5,1,2,65,90,40,0,5519.9
6,1,3,95,90,38,1,6548.5
7,3,4,135,270,38,0,5415.9
8,3,2,65,90,40,1,5264.1
9,3,4,135,270,40,1,5359.1
10,1,3,95,90,38,1,5338.2
11,1,4,135,90,40,0,5318.3
12,1,2,65,270,38,1,5906.9
13,1,1,11,270,40,0,5287.8
14,3,3,95,90,38,0,5358
15,3,1,11,270,38,0,5401.3
16,3,2,65,90,38,0,5306.6
17,1,1,11,90,40,0,5463.8
18,3,2,65,270,40,1,5286.4
19,3,4,135,90,38,0,5284.2
20,3,1,11,270,40,1,5338.4
21,1,2,65,270,38,1,5246.3
22,3,3,95,270,38,0,5397.6
23,1,4,135,270,38,1,5407.1
24,1,3,95,270,40,0,5320.1
25,3,3,95,90,40,1,5365
26,3,1,11,90,40,1,5391.3
27,3,2,65,270,38,0,5601.4
28,1,2,65,270,38,1,5402.5
29,1,3,95,90,38,1,5355.8
30,1,4,135,90,38,1,5255.2
31,3,4,135,90,40,1,5262.1
32,1,1,11,90,38,1,5309.2
