14,1,1,1,2,3,3,81,90,0,78,1,1504.8
14,1,1,2,1,1,1,20,270,0,67,1,3870.4
14,1,1,3,1,4,4,119,270,0,67,1,3557
14,1,1,4,2,2,2,44,90,0,78,1,4360.8
14,1,1,5,2,1,1,20,90,1,78,1,1458.6
14,1,1,6,1,2,2,44,90,1,78,1,1417.5
14,1,1,7,1,3,3,81,270,1,67,1,4761.8
14,1,1,8,2,4,4,119,270,1,67,1,3596
14,1,2,1,2,6,2,44,90,0,78,1,1453.3
14,1,2,2,1,5,1,20,90,0,78,1,1309
14,1,2,3,1,6,2,44,90,1,78,1,1082
14,1,2,4,1,8,4,119,270,0,67,1,1672.1
14,1,2,5,1,7,3,81,270,1,67,1,3822.5
14,1,2,6,2,5,1,20,270,1,67,1,1126.5
14,1,2,7,2,8,4,119,90,1,78,1,3330.8
14,1,2,8,2,7,3,81,270,0,67,1,3359
14,1,3,1,2,12,4,119,270,1,67,1,3313.6
14,1,3,2,1,11,3,81,270,1,67,1,757.86
14,1,3,3,1,10,2,44,90,1,78,1,2000.7
14,1,3,4,1,9,1,20,90,0,67,0,874.54
14,1,3,5,2,10,2,44,90,0,78,1,2488.5
14,1,3,6,2,9,1,20,90,1,78,1,1726.1
14,1,3,7,2,11,3,81,270,0,78,0,1994.8
14,1,3,8,1,12,4,119,270,0,67,1,2292.2
14,1,4,1,1,14,2,44,270,1,67,1,1649.8
14,1,4,2,2,13,1,20,270,1,67,1,904.23
14,1,4,3,2,14,2,44,90,0,78,1,3190.1
14,1,4,4,1,16,4,119,90,0,78,1,3400.2
14,1,4,5,1,13,1,20,90,0,78,1,1882
14,1,4,6,2,15,3,81,270,0,67,1,2592.1
14,1,4,7,2,16,4,119,90,1,78,1,3593.8
14,1,4,8,1,15,3,81,270,1,67,1,1738.2
14,1,5,1,1,17,1,20,270,0,67,1,2262.6
14,1,5,2,1,20,4,119,270,0,67,1,2357.6
14,1,5,3,1,19,3,81,90,1,78,1,840.24
14,1,5,4,2,18,2,44,90,0,78,1,4536.7
14,1,5,5,2,19,3,81,90,0,78,1,1797
14,1,5,6,2,17,1,20,270,1,67,1,1206
14,1,5,7,2,20,4,119,90,1,78,1,2894.8
14,1,5,8,1,18,2,44,270,1,67,1,1067.7
14,1,6,1,2,21,1,20,90,1,78,1,578.06
14,1,6,2,1,22,2,44,270,1,67,1,1539.4
14,1,6,3,1,24,4,119,270,0,67,1,2160
14,1,6,4,2,22,2,44,270,0,67,1,1987.6
14,1,6,5,2,24,4,119,90,1,78,1,2005.2
14,1,6,6,2,23,3,81,90,0,78,1,1430.7
