1,3,3,88,90,38,0,7273.4
2,3,1,20,90,38,0,5765
3,1,1,20,270,38,1,5493.8
4,3,2,65,270,40,1,5388.9
5,1,2,65,270,40,0,8579.5
6,1,3,88,90,38,1,5876.8
7,1,4,135,270,38,1,5653.9
8,3,4,135,90,40,1,6406.4
9,1,4,135,270,38,1,6262.6
10,3,4,135,270,38,0,5830.5
11,3,3,88,90,38,0,6006.3
12,1,2,65,90,38,1,6782.7
13,1,1,20,270,38,1,5734.5
14,3,2,65,270,40,1,5893.4
15,3,1,20,90,38,0,5446.7
16,1,3,88,90,38,1,5511.1
17,1,1,20,270,38,1,5654.5
18,1,2,65,90,38,1,5983
19,3,1,20,270,38,0,6566.4
20,1,4,135,270,38,1,6174.7
21,3,2,65,90,40,1,5654.7
22,3,3,88,270,40,1,5750.8
23,3,4,135,90,40,1,7174.3
24,1,3,88,90,40,0,7647
25,3,2,65,270,40,1,6102.5
26,3,4,135,90,38,0,9830.5
27,1,4,135,90,38,1,5430.9
28,3,1,20,270,38,0,5374.9
29,1,2,65,270,38,1,5702.6
30,1,3,88,90,40,0,6486.5
31,3,3,88,270,40,1,5526.7
32,1,1,20,90,38,1,5870.9
