21,1,1,1,2,1,1,15,90,0,78,1,1702.9
21,1,1,2,1,2,2,57,270,0,78,0,2172.6
21,1,1,3,2,4,4,119,270,0,67,1,1190.5
21,1,1,4,1,3,3,88,270,0,78,0,1040.6
21,1,1,5,1,1,1,15,90,1,67,0,1663.2
21,1,1,6,1,4,4,119,270,1,78,0,2901.3
21,1,1,7,2,2,2,57,90,1,78,1,1457.3
21,1,1,8,2,3,3,88,90,1,67,0,863.95
21,1,2,1,2,8,4,119,90,0,9999,9999,9999
21,1,2,2,2,7,3,88,90,1,78,1,2166.5
21,1,2,3,2,5,1,15,270,0,67,1,1129.5
21,1,2,4,1,6,2,57,270,0,78,0,2077.6
21,1,2,5,1,5,1,15,270,1,67,1,2450.6
21,1,2,6,1,8,4,119,90,1,67,0,2129.8
21,1,2,7,1,7,3,88,90,0,78,1,4549.6
21,1,2,8,2,6,2,57,270,1,78,0,960.16
21,1,3,1,2,11,3,88,90,1,67,0,1842.3
21,1,3,2,1,10,2,57,270,0,67,1,2465.5
21,1,3,3,1,12,4,119,90,1,67,0,2215.9
21,1,3,4,2,9,1,15,270,0,67,1,815.78
21,1,3,5,2,10,2,57,90,1,67,0,1392.1
21,1,3,6,1,9,1,15,90,1,67,0,1296.6
21,1,3,7,2,12,4,119,90,0,78,1,3094.1
21,1,3,8,1,11,3,88,270,0,67,1,1555.6
21,1,4,1,2,16,4,119,270,0,78,0,4135.2
21,1,4,2,2,13,1,15,270,0,67,1,1826.2
21,1,4,3,1,14,2,57,90,0,67,0,811.09
21,1,4,4,1,15,3,88,270,0,78,0,980.16
21,1,4,5,2,14,2,57,90,1,67,0,661.51
21,1,4,6,1,13,1,15,270,1,78,0,1835.4
21,1,4,7,2,15,3,88,270,1,78,0,3234
21,1,4,8,1,16,4,119,90,1,78,1,2208.2
21,1,5,1,1,17,1,15,90,1,67,0,2233.4
21,1,5,2,1,18,2,57,270,0,67,1,1584.4
21,1,5,3,1,20,4,119,270,1,67,1,1178.1
21,1,5,4,2,18,2,57,90,1,78,1,1331.4
21,1,5,5,2,19,3,88,270,1,78,0,959.29
21,1,5,6,2,17,1,15,90,0,78,1,1009.7
21,1,5,7,2,20,4,119,270,0,78,0,2211.5
21,1,5,8,1,19,3,88,270,0,67,1,1140.5
21,1,6,1,2,21,1,15,270,0,67,1,1184.9
21,1,6,2,1,24,4,119,270,1,78,0,834.33
21,1,6,3,2,22,2,57,90,1,67,0,913.2
21,1,6,4,2,23,3,88,270,1,9999,9999,9999
21,1,6,5,2,24,4,119,90,0,78,1,1221.4
21,1,6,6,1,21,1,15,90,1,78,1,1093.6
21,1,6,7,1,23,3,88,90,0,78,1,883.4
21,1,6,8,1,22,2,57,90,0,78,1,633.71
21,1,7,1,2,25,1,15,270,0,78,0,609.9
21,1,7,2,2,27,3,88,90,1,78,1,1626.3
21,1,7,3,1,28,4,119,90,1,78,1,1034.3
21,1,7,4,2,26,2,57,270,1,67,1,1858
21,1,7,5,1,25,1,15,270,1,78,0,3176.7
21,1,7,6,2,28,4,119,270,0,78,0,3906.9
21,1,7,7,1,26,2,57,270,0,67,1,3679.4
21,1,7,8,1,27,3,88,90,0,78,1,1493.4
21,1,8,1,2,32,4,119,270,0,67,1,3275.4
21,1,8,2,2,30,2,57,270,1,67,1,2945.8
21,1,8,3,1,32,4,119,90,1,78,1,2348.3
21,1,8,4,1,29,1,15,270,1,67,1,2487.4
21,1,8,5,1,31,3,88,90,0,78,1,4042.3
21,1,8,6,1,30,2,57,90,0,67,0,4834.8
21,1,8,7,2,29,1,15,90,0,9999,9999,9999
21,1,8,8,2,31,3,88,90,1,78,1,2440.9
21,1,9,1,1,33,1,15,270,1,67,1,840.23
21,1,9,2,2,34,2,57,90,1,78,1,1184
21,1,9,3,1,35,3,88,90,0,78,1,4722.7
21,1,9,4,1,36,4,119,270,1,67,1,1054.2
21,1,9,5,1,34,2,57,90,0,78,1,1734.3
21,1,9,6,2,36,4,119,270,0,67,1,1594.6
21,1,9,7,2,35,3,88,90,1,78,1,1275.5
21,1,9,8,2,33,1,15,270,0,67,1,4658.6
21,1,10,1,1,39,3,88,270,0,67,1,3753.9
21,1,10,2,1,38,2,57,90,0,67,0,5509.2
21,1,10,3,2,40,4,119,270,0,78,0,5481.5
21,1,10,4,2,38,2,57,90,1,78,1,4077.8
21,1,10,5,2,39,3,88,90,1,78,1,2338.9
21,1,10,6,2,37,1,15,270,0,67,1,3335.3
21,1,10,7,1,40,4,119,90,1,78,1,1130.7
21,1,10,8,1,37,1,15,270,1,67,1,2334
21,1,11,1,1,43,3,88,90,0,78,1,5698.8
21,1,11,2,2,42,2,57,270,1,67,1,1055.1
21,1,11,3,1,41,1,15,270,1,67,1,1390
21,1,11,4,1,42,2,57,270,0,67,1,4888.4
21,1,11,5,2,43,3,88,90,1,78,1,2605.4
21,1,11,6,2,44,4,119,90,0,78,1,2534.7
21,1,11,7,2,41,1,15,270,0,67,1,3587.5
21,1,11,8,1,44,4,119,270,1,67,1,2500.9
21,1,12,1,2,47,3,88,270,1,67,1,1769.7
21,1,12,2,1,45,1,15,270,1,67,1,1067.8
21,1,12,3,1,46,2,57,90,0,67,0,1466.9
21,1,12,4,2,48,4,119,90,0,78,1,3377
21,1,12,5,2,45,1,15,90,0,67,0,4179
21,1,12,6,1,48,4,119,90,1,78,1,1203.8
21,1,12,7,1,47,3,88,270,0,67,1,4045.8
21,1,12,8,2,46,2,57,90,1,78,1,1420.6
21,1,13,1,1,49,1,15,270,1,67,1,692.36
21,1,13,2,1,50,2,57,270,0,67,1,1555.1
21,1,13,3,2,51,3,88,90,1,78,1,1005.7
21,1,13,4,2,49,1,15,90,0,78,1,2943.7
21,1,13,5,1,52,4,119,270,1,67,1,1050.6
21,1,13,6,1,51,3,88,90,0,78,1,3250.3
21,1,13,7,2,50,2,57,270,1,67,1,1305.1
21,1,13,8,2,52,4,119,90,0,78,1,2318.7
21,1,14,1,2,54,2,57,270,1,67,1,1282.8
21,1,14,2,1,56,4,119,90,1,78,1,712.48
21,1,14,3,2,53,1,15,270,0,78,0,4245.6
21,1,14,4,2,55,3,88,270,1,67,1,1963.7
21,1,14,5,1,54,2,57,90,0,78,1,2350.9
21,1,14,6,1,53,1,15,270,1,67,1,1273.3
21,1,14,7,1,55,3,88,90,0,78,1,3912.4
21,1,14,8,2,56,4,119,90,0,78,1,1581.4
21,1,15,1,2,58,2,57,270,1,67,1,1046.8
21,1,15,2,1,59,3,88,270,0,67,1,1374.9
21,1,15,3,1,60,4,119,90,1,78,1,1112.9
21,1,15,4,2,57,1,15,90,0,78,1,2877.7
21,1,15,5,2,59,3,88,270,1,67,1,699.18
21,1,15,6,1,58,2,57,90,0,78,1,1585.1
21,1,15,7,1,57,1,15,90,1,78,1,842.59
21,1,15,8,2,60,4,119,90,0,78,1,1690.9
21,1,16,1,2,63,3,88,270,1,67,1,744.92
21,1,16,2,2,62,2,57,270,1,67,1,1360.8
21,1,16,3,2,61,1,15,90,0,78,1,3131.8
21,1,16,4,2,64,4,119,270,0,67,1,1415.5
21,1,16,5,1,61,1,15,90,1,78,1,1136.2
21,1,16,6,1,63,3,88,270,0,67,1,5284.5
21,1,16,7,1,64,4,119,270,1,67,1,1281.7
21,1,16,8,1,62,2,57,90,0,78,1,2688.2
21,1,17,1,2,68,4,119,270,0,67,1,1894.4
21,1,17,2,2,66,2,57,270,1,67,1,987.19
21,1,17,3,2,67,3,88,270,1,67,1,1972.8
21,1,17,4,1,65,1,15,90,1,78,1,759.12
21,1,17,5,1,68,4,119,90,1,78,1,1234.1
21,1,17,6,1,66,2,57,270,0,67,1,1762.4
21,1,17,7,2,65,1,15,90,0,78,1,3229.2
21,1,17,8,1,67,3,88,270,0,67,1,3021.6
21,1,18,1,1,72,4,119,90,1,78,1,925.47
