1,1,4,119,270,38,1,5103.3
2,3,1,26,270,40,1,5924.2
3,1,1,26,270,40,0,5561.1
4,1,3,80,90,40,0,5531.6
5,3,2,50,90,40,1,5543.1
6,3,4,119,90,40,1,5810.7
7,3,3,80,90,40,1,5451.4
8,1,2,50,270,38,1,5378.6
9,1,4,119,90,38,1,6372.6
10,3,1,26,90,40,1,5327
11,1,1,26,90,38,1,5371.2
12,1,2,50,90,38,1,5293.3
13,1,3,80,270,40,0,5347
14,3,3,80,270,38,0,5390.1
15,3,2,50,270,40,1,5591.8
16,3,4,119,270,38,0,5802.1
17,1,2,50,270,38,1,5379.3
18,1,4,119,270,38,1,5516.9
19,3,2,50,90,38,0,5281.8
20,1,3,80,90,40,0,5304
21,3,4,119,90,40,1,5277.1
22,3,1,26,270,40,1,5363
23,3,3,80,90,40,1,5301.7
24,1,1,26,270,38,1,5547
25,3,4,119,90,38,0,5606.3
26,3,3,80,270,40,1,5431.4
27,1,1,26,90,40,0,5351.4
28,1,2,50,270,38,1,5410.4
29,1,3,80,270,38,1,5579.4
30,3,1,26,90,38,0,5373.3
31,1,4,119,90,40,0,5375.8
32,3,2,50,270,40,1,5330.5
