1,1,3,88,270,38,1,8345.9
2,3,4,130,90,38,0,6604.5
3,3,1,10,270,40,1,5662.1
4,3,3,88,90,40,1,7348.5
5,1,1,10,270,40,0,5751.6
6,3,2,57,90,38,0,5650.9
7,1,2,57,90,38,1,5593.8
8,1,4,130,90,40,0,5571.4
9,3,4,130,270,38,0,6013.7
10,1,2,57,270,38,1,5390.6
11,1,4,130,90,40,0,5608.4
12,3,3,88,90,40,1,5289.4
13,3,2,57,270,40,1,5583.8
14,1,3,88,270,38,1,5601.6
15,3,1,10,270,40,1,6203
16,1,1,10,90,38,1,6540.2
17,3,3,88,90,38,0,5847.8
18,1,3,88,90,40,0,5671.2
19,3,1,10,90,38,0,6021.8
20,3,4,130,270,38,0,5950.3
21,1,4,130,270,40,0,5489.4
22,3,2,57,90,38,0,6407.4
23,1,2,57,270,38,1,6224.7
24,1,1,10,90,38,1,5729.1
25,1,2,57,270,40,0,8972.9
26,3,3,88,90,40,1,7023.3
27,1,4,130,90,38,1,6911.8
28,1,1,10,270,38,1,6860.2
29,3,1,10,270,40,1,5306.3
30,3,2,57,270,38,0,5464
31,3,4,130,270,40,1,6126.7
32,1,3,88,90,38,1,6506.7
