1,1,1,10,90,40,0,6595.1
2,1,2,50,90,38,1,5416.7
3,1,3,88,270,38,1,5581.2
4,3,1,10,270,40,1,5450.5
5,3,4,125,270,40,1,5382.2
6,3,3,88,270,40,1,5325
7,1,4,125,90,40,0,5348.7
8,3,2,50,90,40,1,5380
9,3,4,125,270,38,0,5361.8
10,1,4,125,90,40,0,5329.2
11,1,2,50,90,38,1,5353.4
12,1,1,10,270,38,1,5392.2
13,3,2,50,90,38,0,5326.8
14,3,3,88,270,40,1,5334.6
15,1,3,88,270,40,0,5326.4
16,3,1,10,90,40,1,5382.4
17,1,2,50,90,38,1,5397.2
18,3,1,10,90,38,0,5346.1
19,1,3,88,270,38,1,5353.2
20,3,2,50,270,40,1,5312.3
21,1,1,10,270,40,0,5408.7
22,3,3,88,90,38,0,5302.6
23,1,4,125,270,40,0,5310.7
24,3,4,125,90,40,1,5536.1
25,3,1,10,90,40,1,5311.8
26,3,3,88,270,40,1,5408.6
27,1,4,125,90,38,1,5310.1
28,1,1,10,90,40,0,5350.4
29,1,2,50,90,40,0,5373.6
30,3,4,125,270,38,0,5307.7
31,1,3,88,270,40,0,5460.8
32,3,2,50,270,40,1,5358.8
