1,1,1,15,270,38,1,6248.9
2,3,2,50,270,40,1,6388
3,3,1,15,270,38,0,6274.4
4,1,3,88,270,40,0,5565.7
5,1,2,50,90,38,1,6499.3
6,1,4,119,90,38,1,6238.2
7,3,3,88,90,40,1,5425.7
8,3,4,119,90,38,0,5478.6
9,1,3,88,90,40,0,5351.4
10,3,4,119,90,38,0,5623.2
11,1,2,50,270,38,1,5355.3
12,1,1,15,270,40,0,5321.7
13,1,4,119,270,38,1,5394.6
14,3,1,15,90,40,1,5463.6
15,3,2,50,270,40,1,5458.8
16,3,3,88,90,38,0,7125.6
17,1,4,119,90,38,1,5622.1
18,1,2,50,90,38,1,5314.3
19,3,2,50,90,40,1,5442.6
20,1,1,15,270,40,0,5366.5
21,3,3,88,270,38,0,5484.8
22,3,1,15,90,40,1,5383.4
23,3,4,119,270,38,0,5398.4
24,1,3,88,270,40,0,5419.5
25,1,2,50,90,38,1,5319.6
26,3,3,88,90,38,0,5480.8
27,1,1,15,90,40,0,5443.3
28,1,4,119,270,38,1,5525.4
29,3,4,119,90,38,0,5366.8
30,1,3,88,270,40,0,5453.7
31,3,2,50,270,40,1,5496.2
32,3,1,15,270,40,1,5338.2
