1,3,4,135,270,38,0,9477.1
2,3,1,20,270,38,0,9445.7
3,1,3,101,270,38,1,5677.3
4,3,3,101,270,40,1,5683.8
5,3,2,50,90,40,1,5671.1
6,1,1,20,90,38,1,5719.9
7,1,2,50,90,40,0,5889.5
8,1,4,135,90,38,1,7516
9,1,2,50,90,38,1,6661.1
10,3,4,135,270,40,1,6049
11,3,1,20,90,40,1,6188.3
12,3,3,101,90,38,0,9570.7
13,1,3,101,90,38,1,6546.5
14,1,4,135,270,40,0,5554.4
15,3,2,50,270,38,0,7121.5
16,1,1,20,270,38,1,6410.5
17,3,4,135,270,40,1,5711
18,3,1,20,270,38,0,7848.8
19,3,3,101,270,40,1,6076.9
20,1,3,101,270,38,1,7296
21,1,2,50,90,38,1,6698.1
22,1,1,20,270,38,1,8323
23,3,2,50,90,40,1,5925.6
24,1,4,135,90,38,1,5701.3
25,3,2,50,90,38,0,6271.3
26,3,3,101,90,40,1,6353.2
27,1,4,135,90,38,1,6080.8
28,1,2,50,270,40,0,6268.5
29,1,3,101,270,38,1,5958.7
30,1,1,20,270,38,1,5469.6
31,3,4,135,90,40,1,6625.1
32,3,1,20,90,38,0,5854.3
