1,1,3,81,270,38,1,5035.5
2,1,4,125,270,9999,9999,10000
3,3,1,15,90,40,1,5578.1
4,1,1,15,90,40,0,5491.7
5,1,2,57,90,38,1,7057.1
6,3,4,125,270,38,0,6025.8
7,3,3,81,270,40,1,7456.1
8,3,2,57,270,40,1,6087.8
9,3,4,125,90,38,0,7314.4
10,1,3,81,270,40,0,6590.5
11,1,4,125,90,40,0,7884.8
12,1,2,57,90,38,1,5522
13,3,2,57,90,40,1,5862.9
14,1,1,15,90,40,0,6765.3
15,3,1,15,270,38,0,6538.5
16,3,3,81,270,40,1,5682.3
17,3,4,125,90,38,0,7945.4
18,3,2,57,270,40,1,5753.2
19,1,1,15,270,40,0,5963.1
20,3,1,15,270,38,0,7424.5
21,1,4,125,90,40,0,5674.7
22,3,3,81,270,40,1,5567.3
23,1,2,57,270,38,1,5736
24,1,3,81,270,40,0,5587.7
25,3,1,15,90,40,1,6189.9
26,3,2,57,90,40,1,5492.6
27,1,3,81,90,40,0,5408.7
28,3,3,81,270,40,1,5370.4
29,1,1,15,90,38,1,5511.4
30,3,4,125,90,38,0,5512.9
31,1,2,57,90,38,1,5529.5
32,1,4,125,270,40,0,5658.9
