1,1,2,65,90,40,0,5171.4
2,3,1,15,270,40,1,7889
3,3,4,130,270,38,0,5468.5
4,1,4,130,90,40,0,5439.8
5,1,1,15,270,40,0,5578.2
6,3,2,65,270,38,0,5433.2
7,1,3,81,90,40,0,5388.2
8,3,3,81,90,40,1,5354.1
9,3,1,15,270,40,1,5312.5
10,3,3,81,270,38,0,5361.7
11,3,2,65,90,38,0,5577.2
12,1,3,81,270,38,1,5559.2
13,3,4,130,90,40,1,5549.1
14,1,2,65,270,40,0,5445.8
15,1,4,130,90,40,0,5304.9
16,1,1,15,90,40,0,5545.8
17,1,2,65,270,38,1,5360.5
18,3,2,65,270,40,1,5303.7
19,3,4,130,90,38,0,5488.2
20,1,4,130,270,40,0,5475
21,1,1,15,270,40,0,5284.6
22,3,3,81,270,38,0,5358.2
23,3,1,15,90,40,1,5412.9
24,1,3,81,90,38,1,5337.6
25,3,3,81,270,38,0,5416.8
26,3,1,15,90,40,1,5366.1
27,3,4,130,90,38,0,5396.7
28,3,2,65,270,38,0,5458.5
29,1,2,65,90,40,0,5461.4
30,1,3,81,90,38,1,5424
31,1,4,130,90,40,0,5484.3
32,1,1,15,270,40,0,5413.5
