1,3,1,15,90,38,0,8604.3
2,1,3,88,270,38,1,5753.2
3,3,4,125,270,38,0,5977.4
4,3,3,88,270,40,1,5600
5,1,2,57,270,38,1,5876.6
6,1,1,15,90,38,1,5551.5
7,3,2,57,270,40,1,5623
8,1,4,125,270,40,0,5571.2
9,1,2,57,90,38,1,5560.4
10,1,3,88,90,40,0,5695
11,1,4,125,90,40,0,5504.6
12,3,3,88,90,40,1,7098.3
13,3,4,125,90,40,1,5476.9
14,3,1,15,270,38,0,5630.7
15,3,2,57,90,40,1,5547
16,1,1,15,270,38,1,6113.7
17,1,2,57,270,38,1,5586.6
18,3,4,125,90,40,1,5913
19,1,3,88,270,40,0,5586
20,3,1,15,90,40,1,6416.3
21,1,4,125,270,40,0,6021
22,3,2,57,90,40,1,5457
23,3,3,88,90,40,1,5875.6
24,1,1,15,90,40,0,5790.1
25,3,4,125,90,38,0,6636.5
26,1,3,88,270,40,0,5865.2
27,3,2,57,270,40,1,5532.6
28,1,2,57,90,38,1,5524.9
29,3,1,15,270,38,0,5844
30,3,3,88,270,38,0,5815.1
31,1,1,15,270,38,1,6004.3
32,1,4,125,90,40,0,5593.7
