1,1,1,11,90,38,1,7321.3
2,1,2,64,90,40,0,7466.5
3,3,1,11,270,40,1,7805.2
4,3,2,64,90,38,0,5723.2
5,3,4,125,270,40,1,6715.5
6,1,4,125,90,40,0,5741.3
7,1,3,95,270,38,1,5468.4
8,3,3,95,270,40,1,5383.4
9,1,3,95,90,38,1,5390.1
10,1,4,125,270,40,0,5306.5
11,3,4,125,270,38,0,5516.4
12,1,1,11,270,9999,9999,10000
13,3,1,11,270,40,1,5356.1
14,1,2,64,90,38,1,5370.7
15,3,2,64,90,38,0,5912.3
16,3,3,95,90,40,1,5305.1
17,3,1,11,270,40,1,5290
18,1,4,125,90,40,0,5371.1
19,3,3,95,270,38,0,5361.4
20,1,2,64,90,40,0,5320.7
21,1,1,11,270,40,0,5713.2
22,3,2,64,90,38,0,6256.7
23,3,4,125,270,40,1,6157.4
24,1,3,95,90,40,0,7027.7
25,1,4,125,270,40,0,6912.4
26,3,1,11,90,38,0,5402
27,1,2,64,90,40,0,5328.4
28,3,2,64,270,40,1,7431.8
29,1,3,95,90,38,1,6932.7
30,3,3,95,270,40,1,5821.4
31,1,1,11,270,38,1,5690.1
32,3,4,125,90,40,1,5755.9
