1,1,3,101,90,9999,9999,10000
2,1,2,44,270,40,0,6613.3
3,3,2,44,90,40,1,5531.9
4,3,4,135,90,40,1,5444.7
5,1,1,20,90,38,1,5431.3
6,3,1,20,270,38,0,9459
7,1,4,135,90,40,0,5487.8
8,3,3,101,270,40,1,5649.7
9,1,2,44,90,38,1,8533
10,1,1,20,270,40,0,5478.7
11,1,4,135,270,38,1,6440.1
12,3,1,20,270,38,0,6181.1
13,3,4,135,270,40,1,5691.5
14,3,2,44,270,40,1,6765.2
15,1,3,101,90,40,0,6555.8
16,3,3,101,90,40,1,5691
17,1,4,135,90,38,1,7364.7
18,3,1,20,270,40,1,5612
19,1,2,44,90,38,1,5242.1
20,3,2,44,270,38,0,8453.6
21,3,3,101,270,40,1,6129.5
22,1,3,101,270,40,0,7537.9
23,1,1,20,90,40,0,7858.4
24,3,4,135,90,40,1,5886
25,1,4,135,90,38,1,5369.2
26,3,3,101,270,38,0,5511.5
27,1,3,101,90,38,1,5559.2
28,1,1,20,270,38,1,5406.4
29,3,1,20,90,38,0,7531.2
30,3,4,135,270,38,0,5813.1
31,3,2,44,270,38,0,5529.5
32,1,2,44,90,38,1,7690.4
