1,1,1,2,1,1,11,270,0,67,1,2735
1,1,2,2,2,2,57,90,0,9999,9999,9999
1,1,3,1,4,4,135,90,0,78,1,5947
1,1,4,1,3,3,80,270,0,67,1,4667
1,1,5,2,4,4,135,90,0,78,1,1691
1,1,6,2,3,3,80,270,0,67,1,2731
1,1,7,1,1,1,11,90,0,78,1,2218
1,1,8,1,2,2,57,90,0,78,1,2286
1,2,1,2,8,4,135,90,0,78,1,3157
1,2,2,2,6,2,57,270,0,67,1,3763
1,2,3,1,5,1,11,90,0,78,1,3729
1,2,4,2,7,3,80,270,0,67,1,1576
1,2,5,1,6,2,57,90,0,78,1,2660
1,2,6,2,5,1,11,270,0,67,1,1510
1,2,7,1,8,4,135,270,0,67,1,2085
1,2,8,1,7,3,80,270,0,67,1,1342
1,3,1,2,12,4,135,90,0,78,1,5682
1,3,2,1,9,1,11,90,0,78,1,3197
1,3,3,1,11,3,80,270,0,67,1,1353
1,3,4,2,9,1,11,270,0,67,1,1023
1,3,5,2,11,3,80,270,0,67,1,1145
1,3,6,2,10,2,57,90,0,78,1,1438
1,3,7,1,12,4,135,90,0,78,1,1736
1,3,8,1,10,2,57,270,0,67,1,1895
1,4,1,1,16,4,135,90,0,78,1,4991
1,4,2,2,14,2,57,90,0,78,1,1372
1,4,3,1,15,3,80,270,0,67,1,1512
1,4,4,2,13,1,11,270,0,67,1,3903
1,4,5,1,14,2,57,90,0,67,0,1560
1,4,6,1,13,1,11,270,0,67,1,5157
1,4,7,2,16,4,135,270,0,67,1,2539
1,4,8,2,15,3,80,90,0,78,1,3938
1,5,1,1,18,2,57,90,0,78,1,3889
1,5,2,1,19,3,80,270,0,67,1,5833
1,5,3,2,18,2,57,90,0,78,1,1974
1,5,4,1,20,4,135,90,0,78,1,1209
1,5,5,2,17,1,11,270,0,67,1,4389
1,5,6,2,19,3,80,90,0,78,1,1689
1,5,7,1,17,1,11,270,0,67,1,1202
1,5,8,2,20,4,135,90,0,78,1,2684
1,6,1,2,22,2,57,270,0,67,1,4629
1,6,2,1,24,4,135,270,0,67,1,1986
1,6,3,2,23,3,80,90,0,78,1,5646
1,6,4,2,24,4,135,270,0,67,1,3426
1,6,5,2,21,1,11,270,0,67,1,3964
1,6,6,1,23,3,80,90,0,78,1,2563
1,6,7,1,21,1,11,270,0,67,1,1448
1,6,8,1,22,2,57,90,0,78,1,2137
1,7,1,1,25,1,11,90,0,78,1,3592
1,7,2,1,26,2,57,90,0,78,1,1165
1,7,3,1,27,3,80,90,0,78,1,1778
1,7,4,2,25,1,11,270,0,67,1,830
1,7,5,1,28,4,135,270,0,67,1,4456
1,7,6,2,26,2,57,270,0,67,1,1393
1,7,7,2,27,3,80,270,0,67,1,4581
1,7,8,2,28,4,135,270,0,67,1,5147
1,8,1,2,30,2,57,270,0,67,1,3923
1,8,2,1,32,4,135,270,0,9999,9999,9999
1,8,3,1,29,1,11,90,0,78,1,2039
1,8,4,2,31,3,80,90,0,78,1,3849
1,8,5,2,29,1,11,90,0,78,1,2731
1,8,6,2,32,4,135,270,0,67,1,2187
1,8,7,1,31,3,80,90,0,78,1,1678
1,8,8,1,30,2,57,90,0,78,1,2246
1,9,1,1,35,3,80,90,0,78,1,2208
1,9,2,2,36,4,135,270,0,67,1,1612
1,9,3,2,35,3,80,270,0,67,1,5686
1,9,4,1,34,2,57,270,0,67,1,1633
1,9,5,1,33,1,11,90,0,78,1,2059
1,9,6,2,34,2,57,270,0,67,1,2637
1,9,7,2,33,1,11,90,0,9999,9999,9999
1,9,8,1,36,4,135,90,0,78,1,2569
1,10,1,2,38,2,57,270,0,67,1,5879
1,10,2,2,37,1,11,90,0,78,1,3393
1,10,3,2,39,3,80,270,0,9999,9999,9999
1,10,4,1,38,2,57,90,0,78,1,1722
1,10,5,1,37,1,11,270,0,67,1,1634
1,10,6,2,40,4,135,270,0,67,1,2620
1,10,7,1,39,3,80,90,0,78,1,998
1,10,8,1,40,4,135,90,0,78,1,1555
1,11,1,1,41,1,11,90,0,78,1,2384
1,11,2,2,42,2,57,90,0,78,1,2276
1,11,3,2,41,1,11,90,0,78,1,1533
1,11,4,1,42,2,57,90,0,78,1,2483
1,11,5,1,43,3,80,270,0,67,1,2452
1,11,6,1,44,4,135,90,0,78,1,3254
1,11,7,2,43,3,80,270,0,67,1,2000
1,11,8,2,44,4,135,270,0,67,1,2219
1,12,1,2,45,1,11,270,0,67,1,3694
1,12,2,1,48,4,135,270,0,9999,9999,9999
1,12,3,1,46,2,57,90,0,78,1,1853
1,12,4,2,47,3,80,270,0,67,1,3150
1,12,5,2,46,2,57,270,0,67,1,1364
1,12,6,1,47,3,80,90,0,78,1,1296
1,12,7,1,45,1,11,90,0,78,1,1128
1,12,8,2,48,4,135,270,0,67,1,2119
1,13,1,1,50,2,57,270,0,67,1,2053
1,13,2,1,51,3,80,270,0,67,1,3239
1,13,3,2,49,1,11,270,0,67,1,954
1,13,4,2,50,2,57,90,0,78,1,2110
1,13,5,1,52,4,135,90,0,78,1,3199
1,13,6,2,51,3,80,270,0,78,0,4530
1,13,7,2,52,4,135,90,0,78,1,5385
1,13,8,1,49,1,11,270,0,67,1,2343
1,14,1,2,54,2,57,270,0,67,1,3126
1,14,2,1,56,4,135,90,0,78,1,1725
1,14,3,2,53,1,11,90,0,78,1,1267
1,14,4,1,54,2,57,270,0,67,1,2228
1,14,5,1,55,3,80,90,0,78,1,5286
1,14,6,1,53,1,11,90,0,78,1,3289
1,14,7,2,55,3,80,90,0,78,1,3272
1,14,8,2,56,4,135,270,0,67,1,3465
1,15,1,2,57,1,11,90,0,78,1,2124
1,15,2,1,60,4,135,270,0,78,0,5738
1,15,3,2,58,2,57,90,0,78,1,1659
1,15,4,1,59,3,80,90,0,78,1,1531
1,15,5,1,57,1,11,90,0,78,1,5593
1,15,6,2,60,4,135,270,0,67,1,2336
1,15,7,1,58,2,57,90,0,78,1,2662
1,15,8,2,59,3,80,270,0,67,1,1191
1,16,1,1,64,4,135,90,0,78,1,4722
1,16,2,2,62,2,57,270,0,67,1,1529
1,16,3,2,61,1,11,90,0,78,1,1481
1,16,4,2,64,4,135,270,0,67,1,5080
1,16,5,1,63,3,80,270,0,67,1,1378
1,16,6,1,61,1,11,270,0,67,1,4175
1,16,7,1,62,2,57,270,0,67,1,1588
1,16,8,2,63,3,80,90,0,9999,9999,9999
1,17,1,1,68,4,135,270,0,67,1,2861
1,17,2,1,67,3,80,270,0,67,1,2638
1,17,3,2,65,1,11,90,0,78,1,4385
1,17,4,1,66,2,57,270,0,9999,9999,9999
1,17,5,2,67,3,80,90,0,78,1,2980
1,17,6,2,68,4,135,270,0,67,1,5577
1,17,7,1,65,1,11,90,0,78,1,1439
1,17,8,2,66,2,57,270,0,67,1,4777
1,18,1,1,72,4,135,90,0,78,1,3271
1,18,2,1,69,1,11,90,0,78,1,1328
1,18,3,1,70,2,57,90,0,9999,9999,9999
1,18,4,2,71,3,80,90,0,78,1,4469
1,18,5,2,70,2,57,270,0,67,1,2054
1,18,6,1,71,3,80,90,0,78,1,4925
1,18,7,2,69,1,11,270,0,67,1,1317
1,18,8,2,72,4,135,270,0,67,1,1331
1,19,1,2,73,1,11,270,0,67,1,3217
1,19,2,1,75,3,80,90,0,78,1,893
1,19,3,1,73,1,11,90,0,78,1,3677
1,19,4,2,76,4,135,270,0,67,1,1789
1,19,5,2,74,2,57,270,0,78,0,3225
1,19,6,2,75,3,80,90,0,78,1,2484
1,19,7,1,76,4,135,90,0,78,1,5029
1,19,8,1,74,2,57,90,0,78,1,1545
1,20,1,1,77,1,11,270,0,67,1,1487
1,20,2,1,80,4,135,90,0,78,1,2854
1,20,3,2,78,2,57,270,0,67,1,3688
1,20,4,1,79,3,80,270,0,67,1,3178
1,20,5,1,78,2,57,270,0,67,1,3198
1,20,6,2,77,1,11,90,0,78,1,4851
1,20,7,2,80,4,135,270,0,9999,9999,9999
1,20,8,2,79,3,80,90,0,78,1,1035
1,21,1,2,81,1,11,90,0,78,1,2958
1,21,2,1,82,2,57,90,0,78,1,1275
1,21,3,2,83,3,65,270,1,67,1,3019
1,21,4,1,81,1,11,270,0,67,1,1384
1,21,5,1,84,4,10,270,1,67,1,1347
1,21,6,1,83,3,80,90,0,78,1,1680
1,21,7,2,84,4,10,270,1,67,1,1248
