1,1,2,50,90,40,0,8805.6
2,1,3,95,90,40,0,5483.7
3,3,2,50,270,38,0,7254.5
4,3,3,95,90,40,1,8650.1
5,3,4,135,270,38,0,5855
6,3,1,26,90,40,1,5794.2
7,1,4,135,90,38,1,5704.5
8,1,1,26,270,40,0,5737.4
9,1,4,135,270,38,1,5601.4
10,3,1,26,270,40,1,6429.6
11,1,1,26,90,38,1,5587
12,3,2,50,270,38,0,5535.3
13,1,3,95,270,40,0,5560.6
14,3,3,95,90,40,1,5358.9
15,3,4,135,90,38,0,5558.3
16,1,2,50,270,38,1,5413.6
17,3,3,95,90,38,0,5641.3
18,1,1,26,270,38,1,5685.6
19,3,4,135,90,38,0,5406.8
20,3,2,50,270,38,0,5348.1
21,1,3,95,270,40,0,5532.2
22,3,1,26,90,40,1,5539.3
23,1,4,135,270,38,1,5339.3
24,1,2,50,90,38,1,5410.2
25,3,2,50,270,38,0,5375.3
26,3,3,95,90,40,1,5540.8
27,3,1,26,90,38,0,5644.5
28,1,1,26,270,38,1,5575.8
29,1,2,50,90,38,1,5350.3
30,3,4,135,90,38,0,5597.7
31,1,4,135,270,38,1,5395.7
32,1,3,95,270,40,0,5480.2
