1,3,1,10,90,40,1,7094.8
2,1,3,95,270,40,0,6536.9
3,3,2,44,270,9999,9999,10000
4,3,3,95,90,40,1,5566.4
5,1,4,119,270,38,1,5534.8
6,1,1,10,270,38,1,8031
7,1,2,44,90,38,1,5387.2
8,3,4,119,90,40,1,5361.3
9,1,4,119,90,38,1,6856
10,1,1,10,90,38,1,5338.8
11,3,2,44,90,40,1,7170
12,1,3,95,270,40,0,5698.8
13,3,1,10,270,38,0,7122.8
14,3,3,95,270,40,1,7316
15,1,2,44,90,9999,9999,10000
16,3,4,119,270,40,1,5500.7
17,1,2,44,270,40,0,8806
18,3,2,44,90,38,0,6324.7
19,3,1,10,90,38,0,5525.6
20,1,4,119,90,40,0,6158.1
21,3,4,119,90,40,1,5717.6
22,3,3,95,90,40,1,6429.7
23,1,1,10,270,38,1,8074.7
24,1,3,95,90,40,0,5573.4
25,3,2,44,270,38,0,6571.3
26,1,4,119,270,40,0,8099.2
27,3,4,119,270,38,0,6061.6
28,1,2,44,90,9999,9999,10000
29,3,3,95,270,40,1,6968.9
30,1,3,95,90,38,1,6727.3
31,1,1,10,270,40,0,5879.9
32,3,1,10,270,40,1,6018.6
