1,1,2,65,270,38,1,6593.1
2,3,2,65,270,38,0,5846
3,1,4,125,90,40,0,5675.8
4,3,3,101,270,40,1,5950.6
5,1,1,10,90,38,1,5750
6,3,4,125,270,38,0,5735
7,3,1,10,90,40,1,5976
8,1,3,101,270,40,0,5839.9
9,1,1,10,90,40,0,5440.3
10,3,3,101,90,38,0,5544.9
11,1,3,101,270,40,0,5936.7
12,1,4,125,90,40,0,5712.1
13,3,4,125,270,40,1,5640.1
14,1,2,65,90,40,0,5472.2
15,3,2,65,270,38,0,5721
16,3,1,10,90,40,1,6271.4
17,3,4,125,270,40,1,6704.5
18,3,1,10,270,38,0,6636.7
19,1,3,101,90,40,0,6247.5
20,1,2,65,270,40,0,5593.9
21,1,1,10,90,38,1,5536.3
22,1,4,125,270,40,0,5592.5
23,3,2,65,90,38,0,6017.1
24,3,3,101,270,40,1,5703
25,1,3,101,270,40,0,5779.5
26,1,1,10,90,40,0,5577.4
27,3,3,101,270,38,0,5522
28,1,4,125,270,40,0,5976.8
29,3,1,10,90,38,0,5464
30,3,4,125,90,38,0,5776.5
31,1,2,65,90,40,0,5624
32,3,2,65,90,38,0,5591.9
