1,1,4,119,270,40,0,6620.4
2,3,3,88,90,38,0,5625.2
3,3,2,57,90,38,0,5510.2
4,3,1,11,270,40,1,5398.8
5,1,3,88,270,38,1,5283.7
6,1,1,11,270,40,0,6470.7
7,3,4,119,270,40,1,5360.3
8,1,2,57,90,38,1,5623.7
9,1,3,88,90,40,0,5404.9
10,1,1,11,270,40,0,6208.5
11,3,3,88,90,38,0,5334.2
12,3,2,57,90,38,0,5501.7
13,3,1,11,270,40,1,5446.3
14,3,4,119,90,40,1,6011.1
15,1,2,57,90,38,1,5463.1
16,1,4,119,270,38,1,6793.6
17,3,4,119,90,40,1,5312.7
18,1,3,88,270,40,0,5785.8
19,3,1,11,90,40,1,6991.8
20,1,1,11,90,40,0,6414
21,1,2,57,90,38,1,5602.5
22,1,4,119,270,40,0,6071.9
23,3,2,57,270,38,0,5387.6
24,3,3,88,270,40,1,5455.9
25,1,4,119,270,40,0,5387.3
26,1,2,57,90,38,1,5329
27,3,4,119,270,40,1,6064.8
28,1,1,11,270,40,0,5356.2
29,3,1,11,90,40,1,5282.5
30,3,3,88,90,38,0,6164.3
31,3,2,57,270,38,0,5572.4
32,1,3,88,90,40,0,5290.4
