1,3,1,15,90,40,1,6854.6
2,3,2,50,270,38,0,7321.9
3,3,4,119,90,38,0,6195.2
4,1,4,119,90,38,1,9568.3
5,3,3,81,90,38,0,6361
6,1,1,15,270,38,1,8999.6
7,1,2,50,270,40,0,5495.2
8,1,3,81,270,40,0,5865
9,3,1,15,90,38,0,5667.3
10,3,3,81,90,40,1,6518.5
11,1,1,15,90,40,0,7255.2
12,3,2,50,270,38,0,7642.5
13,1,4,119,270,40,0,6039.6
14,3,4,119,270,38,0,7179.7
15,1,3,81,90,38,1,5809.8
16,1,2,50,270,40,0,6319.3
17,3,2,50,90,40,1,6104.1
18,1,4,119,90,40,0,6049.7
19,1,1,15,270,40,0,6437.3
20,1,2,50,90,38,1,5969.4
21,3,4,119,90,40,1,8520.6
22,3,3,81,270,38,0,5915
23,3,1,15,90,38,0,5955.9
24,1,3,81,270,38,1,6186.2
25,3,2,50,270,38,0,8377
26,3,1,15,90,40,1,9280.8
27,1,4,119,270,9999,9999,10000
28,1,2,50,270,40,0,6075.9
29,3,4,119,270,40,1,5669.1
30,1,1,15,90,9999,9999,10000
31,3,3,81,90,40,1,5960.4
32,1,3,81,270,40,0,7399.5
