1,3,3,81,270,38,0,8007.6
2,1,1,20,270,38,1,5446.9
3,3,2,57,90,40,1,5361.4
4,3,1,20,90,40,1,5384.2
5,1,2,57,270,40,0,5511
6,1,4,125,90,40,0,5359.6
7,1,3,81,90,40,0,5574.7
8,3,4,125,90,38,0,5331.9
9,3,2,57,90,38,0,5860.4
10,3,1,20,270,40,1,5447
11,3,3,81,270,38,0,5522.1
12,1,1,20,270,40,0,5331.4
13,1,4,125,270,38,1,5594.6
14,3,4,125,90,38,0,5848.7
15,1,3,81,90,40,0,5508.8
16,1,2,57,270,38,1,6156.3
17,3,4,125,90,40,1,5484.7
18,3,1,20,90,38,0,5685.7
19,1,3,81,270,38,1,6745.1
20,3,3,81,270,40,1,5720.2
21,3,2,57,90,40,1,5632.8
22,1,1,20,270,38,1,5541
23,1,2,57,270,40,0,5508.8
24,1,4,125,270,38,1,5853.6
25,3,1,20,270,38,0,5657.4
26,1,2,57,90,40,0,5651.8
27,3,4,125,270,40,1,5423.4
28,1,4,125,90,38,1,5564.9
29,3,2,57,270,40,1,5786.6
30,3,3,81,90,38,0,5545.2
31,1,3,81,90,40,0,5368.4
32,1,1,20,90,38,1,5502.8
