1,1,1,2,3,3,81,270,0,67,1,4158
1,1,2,2,4,4,125,270,0,67,1,3475
1,1,3,2,1,1,15,90,0,9999,9999,9999
1,1,4,1,4,4,125,270,0,78,0,4130
1,1,5,1,2,2,64,90,0,78,1,1970
1,1,6,1,3,3,81,270,0,67,1,2239
1,1,7,2,2,2,64,90,0,78,1,3089
1,1,8,1,1,1,15,90,0,78,1,2753
1,2,1,2,7,3,81,90,0,67,0,2960
1,2,2,1,8,4,125,270,0,67,1,2326
1,2,3,1,7,3,81,270,0,67,1,2364
1,2,4,1,6,2,64,90,0,78,1,2393
1,2,5,1,5,1,15,90,0,78,1,2548
1,2,6,2,8,4,125,90,0,78,1,1794
1,2,7,2,6,2,64,270,0,67,1,1774
1,2,8,2,5,1,15,270,0,78,0,2988
1,3,1,1,12,4,125,90,0,67,0,3632
1,3,2,1,11,3,81,90,0,78,1,3492
1,3,3,1,9,1,15,270,0,67,1,1091
1,3,4,2,11,3,81,270,0,67,1,1315
1,3,5,2,10,2,64,90,0,78,1,2497
1,3,6,2,12,4,125,90,0,78,1,3689
1,3,7,2,9,1,15,90,0,78,1,1546
1,3,8,1,10,2,64,270,0,67,1,2231
1,4,1,2,15,3,81,270,0,78,0,2290
1,4,2,1,16,4,125,270,0,67,1,4075
1,4,3,2,13,1,15,270,0,67,1,2005
1,4,4,1,14,2,64,270,0,67,1,2648
1,4,5,1,13,1,15,90,0,78,1,2034
1,4,6,2,16,4,125,90,0,78,1,2685
1,4,7,2,14,2,64,270,0,67,1,3797
1,4,8,1,15,3,81,90,0,78,1,2035
1,5,1,2,20,4,125,270,0,67,1,1909
1,5,2,2,19,3,81,270,0,67,1,2892
1,5,3,2,18,2,64,270,0,67,1,1739
1,5,4,2,17,1,15,270,0,67,1,1929
1,5,5,1,20,4,125,90,0,78,1,2032
1,5,6,1,19,3,81,90,0,78,1,1619
1,5,7,1,17,1,15,90,0,78,1,1749
1,5,8,1,18,2,64,270,0,67,1,2131
1,6,1,2,23,3,81,90,0,78,1,2354
1,6,2,1,22,2,64,270,0,67,1,1456
1,6,3,1,23,3,81,270,0,67,1,2002
1,6,4,2,22,2,64,90,0,78,1,2181
1,6,5,1,21,1,15,90,0,78,1,2537
1,6,6,2,24,4,125,90,0,78,1,1920
1,6,7,2,21,1,15,270,0,67,1,2542
1,6,8,1,24,4,125,90,0,78,1,1861
1,7,1,1,27,3,81,90,0,78,1,2181
1,7,2,2,26,2,64,270,0,67,1,2034
1,7,3,2,28,4,125,90,0,78,1,2628
1,7,4,1,25,1,15,270,0,67,1,2176
1,7,5,1,26,2,64,90,0,78,1,2164
1,7,6,1,28,4,125,270,0,67,1,1017
1,7,7,2,25,1,15,270,0,67,1,1915
1,7,8,2,27,3,81,270,0,67,1,964
1,8,1,2,32,4,125,270,0,67,1,896
1,8,2,2,31,3,81,90,0,78,1,1006
1,8,3,1,30,2,64,90,0,78,1,1625
1,8,4,1,32,4,125,90,0,78,1,1507
1,8,5,1,31,3,81,90,0,78,1,1771
1,8,6,2,29,1,15,90,0,67,0,3280
1,8,7,2,30,2,64,270,0,67,1,1447
1,8,8,1,29,1,15,270,0,67,1,1561
1,9,1,1,35,3,81,270,0,67,1,1710
1,9,2,2,33,1,15,270,0,67,1,2325
1,9,3,2,34,2,64,90,0,78,1,1659
1,9,4,2,36,4,125,90,0,78,1,1236
1,9,5,1,34,2,64,270,0,67,1,1151
1,9,6,1,36,4,125,270,0,67,1,1603
1,9,7,2,35,3,81,90,0,78,1,2139
1,9,8,1,33,1,15,90,0,78,1,2225
1,10,1,1,39,3,81,90,0,78,1,1908
1,10,2,2,38,2,64,90,0,67,0,2787
1,10,3,2,40,4,125,270,0,67,1,1320
1,10,4,1,38,2,64,270,0,67,1,1254
1,10,5,1,37,1,15,270,0,78,0,2592
1,10,6,1,40,4,125,90,0,78,1,1428
1,10,7,2,39,3,81,90,0,78,1,1999
1,10,8,2,37,1,15,270,0,67,1,4939
1,11,1,2,42,2,64,90,0,78,1,5433
1,11,2,1,44,4,125,90,0,78,1,886
1,11,3,1,42,2,64,90,0,78,1,1262
1,11,4,1,41,1,15,90,0,78,1,1638
1,11,5,2,43,3,81,270,0,67,1,1264
1,11,6,2,44,4,125,90,0,78,1,1122
1,11,7,2,41,1,15,90,0,78,1,1192
1,11,8,1,43,3,81,270,0,67,1,1051
1,12,1,1,48,4,125,90,0,78,1,1628
1,12,2,1,46,2,64,270,0,67,1,1366
1,12,3,1,45,1,15,270,0,67,1,1795
1,12,4,2,47,3,81,270,0,78,0,3184
1,12,5,2,45,1,15,90,0,78,1,1475
1,12,6,1,47,3,81,270,0,67,1,1013
1,12,7,2,48,4,125,270,0,67,1,2167
1,12,8,2,46,2,64,270,0,67,1,2468
1,13,1,2,51,3,81,90,0,78,1,3788
1,13,2,1,52,4,125,90,0,78,1,754
1,13,3,1,51,3,81,270,0,67,1,1999
1,13,4,2,52,4,125,270,0,67,1,2370
1,13,5,1,50,2,64,270,0,67,1,1615
1,13,6,1,49,1,15,270,0,78,0,1329
1,13,7,2,50,2,64,90,0,78,1,2128
1,13,8,2,49,1,15,270,0,67,1,1583
1,14,1,1,54,2,64,90,0,78,1,1827
1,14,2,1,56,4,125,90,0,78,1,1069
1,14,3,1,53,1,15,270,0,67,1,949
1,14,4,1,55,3,81,270,0,78,0,4444
