1,1,1,26,90,38,1,7763.3
2,1,3,101,270,40,0,8457.3
3,3,2,64,90,38,0,6609.5
4,1,2,64,270,38,1,5721.5
5,1,4,134,90,9999,9999,10000
6,3,4,134,270,40,1,5463.6
7,3,3,101,270,40,1,5343.9
8,3,1,26,270,38,0,5359.1
9,3,3,101,90,40,1,5336.3
10,1,2,64,90,38,1,5520.8
11,3,1,26,90,40,1,7872.3
12,1,3,101,90,38,1,5393
13,1,4,134,270,40,0,6291.5
14,3,4,134,270,38,0,5635.2
15,3,2,64,90,38,0,5648
16,1,1,26,270,40,0,5441.1
17,3,2,64,270,40,1,5360.8
18,1,3,101,90,38,1,5384.9
19,3,4,134,270,40,1,5361.2
20,3,1,26,90,38,0,9531.3
21,1,2,64,270,40,0,6344.4
22,1,1,26,90,40,0,5408.4
23,1,4,134,90,38,1,5312.3
24,3,3,101,270,40,1,5456.9
25,3,2,64,90,38,0,5337.1
26,1,3,101,270,40,0,5571.1
27,3,3,101,90,38,0,5526.9
28,1,1,26,270,40,0,5816.5
29,3,4,134,90,40,1,5712.8
30,1,2,64,90,38,1,6985.8
31,1,4,134,270,38,1,5376.7
32,3,1,26,270,38,0,6952.9
