1,3,4,135,270,40,1,9224.3
2,1,2,57,90,38,1,5893.1
3,3,1,11,270,40,1,5623.9
4,1,3,80,90,38,1,5932.2
5,1,4,135,90,38,1,5963.7
6,1,1,11,90,40,0,6386.1
7,3,2,57,90,38,0,6472.5
8,3,3,80,270,38,0,5666.7
9,1,2,57,270,40,0,7486
10,3,4,135,270,38,0,7056.7
11,3,1,11,270,40,1,5724.2
12,1,3,80,90,40,0,6532.9
13,1,1,11,270,40,0,5686.1
14,3,2,57,270,40,1,5559
15,3,3,80,90,40,1,5550.2
16,1,4,135,90,38,1,5445.9
17,1,2,57,270,40,0,5473.7
18,3,3,80,270,38,0,5395.7
19,3,4,135,90,38,0,5369.2
20,1,1,11,90,40,0,5711.4
21,3,1,11,270,40,1,5497.1
22,3,2,57,270,38,0,5409.9
23,1,4,135,270,38,1,6039.2
24,1,3,80,90,40,0,5546.7
25,1,4,135,270,38,1,5570.1
26,1,3,80,90,40,0,5585
27,3,3,80,270,38,0,5582.8
28,3,4,135,90,40,1,5349.5
29,3,1,11,90,40,1,5468.4
30,3,2,57,270,38,0,5623.9
31,1,1,11,90,40,0,5587.3
32,1,2,57,90,38,1,5665.7
