1,1,2,50,90,38,1,6608.5
2,1,3,101,90,40,0,6158.6
3,1,1,15,270,38,1,5813.1
4,1,4,119,270,40,0,5793.4
5,3,2,50,270,40,1,6000
6,3,4,119,90,40,1,5797.6
7,3,3,101,90,38,0,5971
8,3,1,15,270,38,0,6009.6
9,1,1,15,270,38,1,6022.3
10,3,3,101,90,38,0,7474.2
11,3,1,15,270,40,1,5478.8
12,3,2,50,270,40,1,5952.6
13,1,3,101,90,38,1,5567.5
14,1,4,119,270,40,0,6150.5
15,1,2,50,90,38,1,5934.1
16,3,4,119,90,40,1,6135.7
17,1,1,15,270,38,1,5807.6
18,3,3,101,270,38,0,5795.6
19,1,4,119,270,38,1,5489.6
20,1,2,50,270,38,1,5587.4
21,3,1,15,270,40,1,5904.6
22,3,2,50,90,40,1,5657.7
23,3,4,119,90,40,1,5724.6
24,1,3,101,90,38,1,5556.3
25,1,4,119,90,40,0,5628.5
26,3,2,50,90,40,1,5624.4
27,1,2,50,270,38,1,5636
28,1,1,15,90,38,1,5672.6
29,3,4,119,90,38,0,5786.3
30,1,3,101,90,38,1,5592.6
31,3,1,15,270,38,0,5998.6
32,3,3,101,270,38,0,5579.5
