1,3,2,44,270,38,0,9207.1
2,1,4,130,270,40,0,6213.3
3,3,4,130,270,38,0,7052.1
4,1,1,11,270,40,0,6719.6
5,3,3,88,270,38,0,5785.3
6,3,1,11,90,40,1,7574.6
7,1,3,88,90,38,1,5870.2
8,1,2,44,90,40,0,5943.2
9,3,4,130,270,38,0,9463.3
10,3,2,44,90,40,1,6059.5
11,1,2,44,90,38,1,6262.8
12,1,1,11,270,40,0,6961.9
13,1,3,88,270,38,1,7106.5
14,3,1,11,90,40,1,5715.5
15,3,3,88,90,38,0,5445.2
16,1,4,130,90,40,0,7031.9
17,3,3,88,90,38,0,5996.7
18,1,2,44,90,40,0,6242.1
19,1,1,11,90,38,1,5190.6
20,1,3,88,90,40,0,5924
21,3,1,11,270,9999,9999,10000
22,1,4,130,90,40,0,5722.8
23,3,2,44,90,38,0,6811
24,3,4,130,90,40,1,5664.4
25,3,3,88,90,40,1,5979.8
26,1,2,44,270,38,1,5882.6
27,1,3,88,270,40,0,7101.4
28,1,1,11,270,40,0,6126.3
29,3,4,130,270,40,1,5935.6
30,3,1,11,270,38,0,6391.6
31,1,4,130,270,38,1,9868.3
32,3,2,44,270,40,1,6193.5
