1,3,3,80,90,40,1,6352.6
2,1,3,80,90,38,1,5343.6
3,1,2,57,270,38,1,5288
4,3,2,57,90,40,1,6071.9
5,3,4,134,270,38,0,5291.5
6,3,1,26,270,38,0,5324.6
7,1,4,134,270,38,1,5388.5
8,1,1,26,270,38,1,5241.8
9,1,2,57,270,40,0,5446
10,1,1,26,270,38,1,5392.7
11,3,2,57,90,40,1,5397.6
12,3,4,134,90,38,0,5540.1
13,3,1,26,270,40,1,6098.8
14,1,4,134,90,38,1,5381.6
15,1,3,80,90,40,0,5611.4
16,3,3,80,90,40,1,5360
17,1,3,80,270,40,0,5654.8
18,1,4,134,270,40,0,5418.3
19,1,2,57,90,38,1,5302.5
20,1,1,26,270,38,1,5432.3
21,3,2,57,270,40,1,5627.3
22,3,4,134,90,40,1,5983.7
23,3,3,80,270,38,0,5661.5
24,3,1,26,90,40,1,5345
25,1,4,134,270,38,1,5905.4
26,1,3,80,90,40,0,5497.2
27,1,2,57,270,38,1,5275.4
28,3,3,80,270,40,1,5252.9
29,3,1,26,90,38,0,5440.7
30,3,4,134,90,40,1,5515.2
31,1,1,26,90,38,1,5548.4
32,3,2,57,90,40,1,5372.7
